zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning,neighborhood_avg_amount
11166260,Santa Clarita,Los Angeles,2,3,2,1540,6691,34.38928,-118.543397,1977,371010,96378,1,1,2,4,0,83554,329677.75
11166890,Santa Clarita,Los Angeles,2,3,2,1018,3478,34.403236,-118.54136899999999,1979,339825,96378,1,1,2,7,0,83554,336200.8181818182
11166990,Santa Clarita,Los Angeles,2,2,2,864,4038,34.402618,-118.540679,1979,356992,96378,1,1,2,7,0,83554,307203.77777777775
11167013,Santa Clarita,Los Angeles,2,2,2,864,3591,34.404466,-118.54348700000001,1982,356200,96378,1,1,2,7,0,83554,368542.07692307694
11167205,Santa Clarita,Los Angeles,2,4,2,1857,7110,34.40615,-118.54769099999999,1984,313119,96378,1,1,2,4,1,83554,359120.5
11167351,Santa Clarita,Los Angeles,3,4,3,2025,7047,34.404274,-118.544679,1982,349775,96378,1,1,2,4,0,83554,351348.86666666664
11167497,Santa Clarita,Los Angeles,2,3,2,1128,3360,34.407542,-118.54162600000001,1984,354894,96378,1,1,2,7,0,83554,355473.5
11167932,Santa Clarita,Los Angeles,2,4,2,1324,5531,34.396464,-118.557771,1978,302891,96378,1,1,2,4,0,83554,353131.8333333333
11168039,Santa Clarita,Los Angeles,3,3,3,1718,5728,34.409046999999994,-118.55088300000001,1984,398140,96378,1,1,2,4,0,83554,299056.5
11168185,Santa Clarita,Los Angeles,2,2,2,864,3550,34.41018,-118.54316499999999,1984,228999,96378,1,1,2,7,0,83554,373139.22222222225
11168231,Santa Clarita,Los Angeles,2,2,2,864,6765,34.411665,-118.545382,1985,238078,96378,1,1,2,7,0,83554,317794.7272727273
11168331,Santa Clarita,Los Angeles,2,3,2,1336,5040,34.412284,-118.54779599999999,1985,357109,96378,1,1,2,4,0,83554,293224.26666666666
11168354,Santa Clarita,Los Angeles,2,3,2,1614,5523,34.411097999999996,-118.54743400000001,1985,545688,96378,1,1,2,4,0,83554,290616.5882352941
11169022,Santa Clarita,Los Angeles,2,3,2,1920,716115,34.4007,-118.56200000000001,1989,376479,96378,1,1,2,4,0,83554,484719.8888888889
11169122,Santa Clarita,Los Angeles,2,3,2,1678,5187,34.397662,-118.563988,1986,437060,96378,1,1,2,4,0,83554,406320.0
11169482,Santa Clarita,Los Angeles,2,2,2,940,531830,34.4123,-118.552,1986,225740,96378,1,1,2,4,1,83554,300214.4166666667
11169805,Santa Clarita,Los Angeles,2,2,2,922,642861,34.403,-118.553,1988,280000,96378,1,1,2,4,1,83554,301604.36363636365
11169905,Santa Clarita,Los Angeles,2,2,2,922,642861,34.403,-118.553,1988,185196,96378,1,1,2,4,1,83554,301604.36363636365
11169974,Santa Clarita,Los Angeles,5,6,5,3648,8163,34.407903999999995,-118.558857,1988,742954,96378,1,1,2,1,1,83554,319225.375
11170542,Santa Clarita,Los Angeles,1,1,1,801,315437,34.405,-118.557,1988,206457,96378,1,1,2,4,0,83554,368562.76923076925
11170742,Santa Clarita,Los Angeles,2,2,2,925,842267,34.4107,-118.561,1989,195765,96378,1,1,2,7,0,83554,290477.5333333333
11170842,Santa Clarita,Los Angeles,2,2,2,970,842267,34.4107,-118.561,1989,198613,96378,1,1,2,7,0,83554,290477.5333333333
11170988,Santa Clarita,Los Angeles,2,2,2,1000,842267,34.4107,-118.561,1989,285000,96378,1,1,2,7,0,83554,290477.5333333333
11171088,Santa Clarita,Los Angeles,1,1,1,835,842267,34.4107,-118.561,1989,218300,96378,1,1,2,7,0,83554,290477.5333333333
11171188,Santa Clarita,Los Angeles,1,1,1,835,842267,34.4107,-118.561,1989,218300,96378,1,1,2,7,0,83554,290477.5333333333
11171288,Santa Clarita,Los Angeles,2,2,2,1052,351525,34.4119,-118.56299999999999,1989,159847,96378,1,1,2,4,1,83554,327488.0
11171388,Santa Clarita,Los Angeles,1,2,1,1164,351525,34.4119,-118.56299999999999,1989,153577,96378,1,1,2,4,1,83554,327488.0
11172709,Santa Clarita,Los Angeles,2,2,2,864,353084,34.4041,-118.47,1964,94057,96352,1,1,2,7,0,83554,156185.55
11172832,Santa Clarita,Los Angeles,2,2,2,864,281364,34.4035,-118.47200000000001,1963,150000,96352,1,1,2,7,0,83554,148295.0588235294
11172955,Santa Clarita,Los Angeles,2,2,2,864,507315,34.4021,-118.47200000000001,1963,154000,96352,1,1,2,7,0,83554,152134.88235294117
11173193,Santa Clarita,Los Angeles,2,2,2,1178,572907,34.403164000000004,-118.478734,1970,266794,96352,1,1,2,4,0,83554,297119.6666666667
11173639,Santa Clarita,Los Angeles,2,4,2,1969,9210,34.40623,-118.48146399999999,1998,511000,91351,1,1,2,4,1,83554,315374.3333333333
11173662,Santa Clarita,Los Angeles,3,4,3,2243,9314,34.407296,-118.477276,1997,457000,91351,1,1,2,4,0,83554,328663.36363636365
11179711,Los Angeles,Los Angeles,3,4,3,2435,11146,34.295078000000004,-118.540295,1969,432540,96356,1,1,2,4,1,52024,321975.6
11179811,Los Angeles,Los Angeles,2,3,2,1560,9953,34.290531,-118.53580600000001,1973,283915,96356,1,1,2,7,0,52024,430907.5
11179934,Los Angeles,Los Angeles,3,3,3,1534,4397,34.276790000000005,-118.533165,1982,258537,96356,1,1,2,4,0,52024,398809.44444444444
11179980,Los Angeles,Los Angeles,3,4,3,3273,10730,34.280109,-118.53000700000001,1987,630064,96356,1,1,2,4,1,52024,566988.2857142857
11180080,Los Angeles,Los Angeles,4,5,4,4300,11012,34.281695,-118.532645,1986,671058,96356,1,1,2,4,1,52024,559027.25
11180303,Los Angeles,Los Angeles,3,4,3,3191,17446,34.288979,-118.534469,1984,489149,96356,1,1,2,4,1,52024,548185.0
11180464,Los Angeles,Los Angeles,3,4,3,2035,7856,34.28097,-118.54146399999999,1972,489257,96356,1,1,2,4,0,52024,502091.3333333333
11180587,Los Angeles,Los Angeles,2,3,2,1429,7668,34.281411999999996,-118.541094,1972,412516,96356,1,1,2,7,0,52024,502091.3333333333
11180687,Los Angeles,Los Angeles,2,3,2,1685,11551,34.278549,-118.53746000000001,1973,115179,96356,1,1,2,7,0,52024,456544.3333333333
11180910,Los Angeles,Los Angeles,3,5,3,2410,10940,34.276066,-118.53848,1965,693585,96356,1,1,2,4,1,52024,479421.0
11181056,Los Angeles,Los Angeles,3,4,3,2597,20664,34.289413,-118.549704,1976,231757,96356,1,1,2,4,1,52024,498559.5
11181754,Palmdale,Los Angeles,2,3,2,2304,134079,34.627974,-118.19760500000001,1983,310532,97329,1,1,2,7,0,52392,310532.0
11182400,Palmdale,Los Angeles,2,3,2,1798,9774,34.622333000000005,-118.21217,1986,172380,97329,1,1,2,7,0,52392,194088.22222222222
11182500,Palmdale,Los Angeles,2,3,2,1732,7471,34.622958000000004,-118.215928,1987,187504,97329,1,1,2,7,0,52392,216523.9090909091
11182769,Palmdale,Los Angeles,3,5,3,2415,6621,34.612725,-118.187174,1989,251364,97329,1,1,2,4,0,52392,253374.55555555556
11182869,Palmdale,Los Angeles,3,3,3,2098,6635,34.611923,-118.18833400000001,1994,294000,97329,1,1,2,4,1,52392,251472.55555555556
11183061,Palmdale,Los Angeles,2,3,2,1494,7622,34.617154,-118.215601,1989,58088,97329,1,1,2,4,0,52392,204067.25
11183476,Palmdale,Los Angeles,2,3,2,1600,7127,34.607414,-118.18275600000001,1991,159586,97329,1,1,2,4,0,52392,232832.42857142858
11184045,Palmdale,Los Angeles,3,4,3,2602,7016,34.618732,-118.18543999999999,1990,233610,97329,1,1,2,4,0,52392,268197.875
11184145,Palmdale,Los Angeles,2,3,2,1578,6583,34.617957000000004,-118.20620500000001,1990,231000,97329,1,1,2,4,0,52392,266904.8333333333
11184245,Palmdale,Los Angeles,3,4,3,2371,7586,34.616134,-118.18574299999999,1992,283911,97329,1,1,2,4,1,52392,238098.9
11186936,Palmdale,Los Angeles,2,3,2,1673,7442,34.612596,-118.184808,1992,58900,97329,1,1,2,4,0,52392,251164.625
11184300,Palmdale,Los Angeles,2,3,2,2019,7749,34.610367,-118.185074,1990,258200,97329,1,1,2,4,1,52392,228214.1
11184400,Palmdale,Los Angeles,3,3,3,2175,14958,34.625797,-118.21631000000001,1990,275875,97329,1,1,2,4,1,52392,239204.5
11185014,Palmdale,Los Angeles,2,3,2,2044,20041,34.623911,-118.231508,1997,358611,97329,1,1,2,4,1,52392,417040.5
11187392,Palmdale,Los Angeles,2,3,2,1590,7447,34.601364000000004,-118.15189,1957,181556,97329,1,0,2,7,0,52392,191248.0
11188167,Palmdale,Los Angeles,2,3,2,1312,7128,34.593447,-118.15486200000001,1977,193795,97329,1,1,2,7,0,52392,159729.42857142858
11188190,Palmdale,Los Angeles,2,4,2,1317,10894,34.596849,-118.14863700000001,1980,127050,97329,1,1,2,7,0,52392,138785.0
11188290,Palmdale,Los Angeles,3,3,3,1272,98564,34.5962,-118.148,1993,108992,97329,1,1,2,7,1,52392,138785.0
11188474,Palmdale,Los Angeles,2,3,2,1457,7540,34.601442,-118.16716799999999,1987,185636,97329,1,1,2,4,0,52392,197647.33333333334
11188597,Palmdale,Los Angeles,2,3,2,1280,6825,34.598141999999996,-118.168144,1989,191000,97329,1,1,2,4,0,52392,224711.0
11188697,Palmdale,Los Angeles,3,4,3,2302,7097,34.596049,-118.166802,1989,198566,97329,1,1,2,4,1,52392,205486.75
11188893,Palmdale,Los Angeles,3,4,3,2287,7593,34.601671,-118.19131499999999,1989,185984,97329,1,1,2,4,0,52392,209472.0
11188993,Palmdale,Los Angeles,3,4,3,2287,8018,34.601653999999996,-118.18824,1989,201432,97329,1,1,2,4,0,52392,204377.375
11189093,Palmdale,Los Angeles,3,4,3,2287,7024,34.60048,-118.185666,1989,210995,97329,1,1,2,4,0,52392,210465.44444444444
11189516,Palmdale,Los Angeles,3,5,3,2021,8169,34.600255,-118.15886,1988,275000,97329,1,1,2,4,1,52392,193432.75
11189739,Palmdale,Los Angeles,3,3,3,2212,6952,34.599633000000004,-118.180875,1989,228955,97329,1,1,2,4,0,52392,235606.22222222222
11189839,Palmdale,Los Angeles,3,5,3,2431,7046,34.589719,-118.16162,1990,236394,97329,1,1,2,4,1,52392,185280.5
11189923,Palmdale,Los Angeles,3,3,3,2021,7484,34.588609000000005,-118.175627,1990,245000,97329,1,1,2,4,0,52392,216655.66666666666
11190023,Palmdale,Los Angeles,3,4,3,2368,9558,34.600061,-118.17733100000001,1990,278500,97329,1,1,2,4,0,52392,252127.44444444444
11190123,Palmdale,Los Angeles,2,4,2,2112,7014,34.600821999999994,-118.16333999999999,1990,193321,97329,1,1,2,4,0,52392,207654.875
11190307,Palmdale,Los Angeles,2,3,2,1374,7236,34.599771000000004,-118.174274,1995,166766,97329,1,1,2,4,0,52392,262823.25
11190407,Palmdale,Los Angeles,2,4,2,2057,8328,34.598912,-118.16194499999999,2003,189746,97329,1,1,2,4,0,52392,208745.44444444444
11190507,Palmdale,Los Angeles,3,5,3,2846,7108,34.595039,-118.17210700000001,1998,202728,97329,1,1,2,4,0,52392,280262.75
11191913,Palmdale,Los Angeles,2,3,2,1980,10554,34.586362,-118.149883,1956,184000,97329,1,1,2,7,0,52392,116424.55555555556
11192013,Palmdale,Los Angeles,2,4,2,2149,7622,34.585608,-118.15114799999999,1957,60739,97329,1,0,2,7,0,52392,129484.1
11192113,Palmdale,Los Angeles,3,4,3,2098,9358,34.580791999999995,-118.15306299999999,1995,194374,97329,1,1,2,4,0,52392,222044.75
11192263,Palmdale,Los Angeles,2,3,2,1505,7811,34.578982,-118.13841200000002,1980,229000,97329,1,1,2,4,0,52392,224357.0
11192386,Palmdale,Los Angeles,2,3,2,1772,7179,34.577059000000006,-118.141855,1981,214492,97329,1,1,2,4,0,52392,217651.5
11192493,Palmdale,Los Angeles,2,3,2,1290,6010,34.572984999999996,-118.138149,1986,150566,97329,1,1,2,7,0,52392,184299.66666666666
11192616,Palmdale,Los Angeles,2,3,2,1759,8758,34.576248,-118.133233,1989,186823,97329,1,1,2,4,0,52392,227463.0
11193146,Palmdale,Los Angeles,2,4,2,2452,6987,34.578834,-118.143368,2001,243000,97329,1,1,2,4,0,52392,244371.66666666666
11193892,Palmdale,Los Angeles,1,2,1,728,110747,34.612429999999996,-118.15073600000001,1951,183000,97329,1,0,7,7,0,52392,183000.0
11194343,Palmdale,Los Angeles,3,3,3,2342,8452,34.604564,-118.140751,1965,271000,97329,1,1,2,4,0,52392,242750.0
11194681,Palmdale,Los Angeles,2,3,2,1451,256276,34.610765,-118.13088,1981,185000,97329,1,1,2,4,0,52392,160275.5
11195207,Palmdale,Los Angeles,1,2,1,996,8185,34.589533,-118.121052,1951,74958,97328,1,0,7,7,0,52392,201479.0
11195390,Palmdale,Los Angeles,2,3,2,1120,8113,34.590402000000005,-118.12804299999999,1955,118853,97328,1,0,2,7,0,52392,123035.5
11195572,Palmdale,Los Angeles,1,2,1,804,6898,34.600178,-118.126804,1957,62318,97328,1,0,7,7,0,52392,72167.5
11195694,Palmdale,Los Angeles,3,3,3,1475,321292,34.612014,-118.128014,1992,134248,97328,1,1,2,7,1,52392,164188.6
11195927,Palmdale,Los Angeles,2,3,2,1280,6929,34.584446,-118.12843500000001,1985,151000,97328,1,1,2,7,0,52392,127308.25
11196552,Palmdale,Los Angeles,2,4,2,1498,10745,34.583474,-118.12803500000001,1968,153000,97328,1,1,2,7,0,52392,127308.25
11197457,Palmdale,Los Angeles,2,4,2,1344,9736,34.567306,-118.123395,1955,95901,97328,1,0,7,7,0,52392,137146.33333333334
11197557,Palmdale,Los Angeles,2,3,2,1320,6944,34.565457,-118.12310500000001,1951,97810,97328,1,0,7,7,0,52392,136379.63636363635
11197657,Palmdale,Los Angeles,2,3,2,1453,7478,34.562661,-118.12301200000002,1969,158000,97328,1,1,2,7,0,52392,133416.7
11198012,Palmdale,Los Angeles,3,3,3,1557,6642,34.569259,-118.12668300000001,1984,194128,97328,1,1,2,7,0,52392,143035.4
11198112,Palmdale,Los Angeles,2,3,2,1206,6574,34.567785,-118.131003,1987,122229,97328,1,1,2,7,0,52392,145668.2
11198258,Palmdale,Los Angeles,2,3,2,1509,6439,34.56479,-118.11776599999999,1988,183000,97328,1,1,2,4,0,52392,137881.16666666666
11198358,Palmdale,Los Angeles,2,3,2,1229,10524,34.561525,-118.118675,1988,144991,97328,1,1,2,4,0,52392,140755.2857142857
11198665,Palmdale,Los Angeles,2,3,2,1097,6954,34.567698,-118.10625300000001,1957,136000,97328,1,0,7,7,0,52392,122112.85714285714
11198834,Palmdale,Los Angeles,2,3,2,1608,8190,34.569653,-118.10622099999999,1954,150800,97328,1,0,7,7,0,52392,115154.875
11198934,Palmdale,Los Angeles,2,4,2,1150,7912,34.571829,-118.099538,1954,36467,97328,1,0,7,7,0,52392,99519.25
11199217,Palmdale,Los Angeles,2,3,2,1134,6926,34.570018,-118.093349,1983,127537,97328,1,1,2,7,0,52392,154246.57142857142
11199317,Palmdale,Los Angeles,2,3,2,1360,7042,34.564248,-118.09503799999999,1984,153648,97328,1,1,2,7,0,52392,159059.75
11199609,Palmdale,Los Angeles,2,3,2,1710,7792,34.563075,-118.095431,1985,185485,97328,1,1,2,7,0,52392,158395.33333333334
11199709,Palmdale,Los Angeles,2,3,2,1085,7135,34.560959999999994,-118.097521,1986,107102,97328,1,1,2,4,0,52392,166311.4
11200001,Palmdale,Los Angeles,3,3,3,1452,6627,34.562671,-118.09895,1987,135930,97328,1,1,2,4,0,52392,173940.16666666666
11200170,Palmdale,Los Angeles,3,4,3,2100,10331,34.566701,-118.100568,1989,193800,97328,1,1,2,4,1,52392,143315.5
11200316,Palmdale,Los Angeles,3,3,3,2059,8048,34.562128,-118.10448600000001,1991,169059,97328,1,1,2,4,0,52392,154441.25
11200680,Palmdale,Los Angeles,2,3,2,1562,7268,34.576879,-118.103472,1987,106553,97328,1,1,2,7,0,52392,85281.66666666667
11200831,Palmdale,Los Angeles,1,2,1,900,6170,34.578645,-118.10035,1952,68745,97328,1,0,7,7,0,52392,85440.16666666667
11201115,Palmdale,Los Angeles,1,3,1,1138,6423,34.577011,-118.093581,1954,42113,97328,1,0,7,7,0,52392,67845.0
11201548,Palmdale,Los Angeles,2,3,2,1454,12763,34.582091,-118.106329,1957,107400,97328,1,0,7,4,0,52392,92467.0
11201874,Palmdale,Los Angeles,1,3,1,1014,6521,34.581775,-118.09553799999999,1954,121000,97328,1,0,7,7,0,52392,106029.5
11201973,Palmdale,Los Angeles,1,3,1,983,6203,34.585888,-118.09301599999999,1953,124000,97328,1,0,7,7,0,52392,106825.83333333333
11202165,Palmdale,Los Angeles,2,3,2,1400,8346,34.58262,-118.09253700000001,1955,73771,97328,1,0,7,7,0,52392,106825.83333333333
11202530,Palmdale,Los Angeles,3,4,3,2034,7459,34.58403,-118.07691399999999,1987,189615,97328,1,1,2,7,0,52392,92252.0
11202748,Palmdale,Los Angeles,2,3,2,1311,1457,34.5836,-118.089,1987,37887,97328,1,1,2,7,0,52392,103991.0
11202871,Palmdale,Los Angeles,3,4,3,2000,7027,34.573039,-118.082167,1989,160844,97328,1,1,2,4,0,52392,173568.5
11203469,Palmdale,Los Angeles,2,3,2,1481,6971,34.572063,-118.08173400000001,1965,153780,97328,1,1,2,7,0,52392,172488.875
11203638,Palmdale,Los Angeles,2,3,2,1148,7139,34.568071,-118.0804,1969,155500,97328,1,1,2,7,0,52392,149287.85714285713
11203738,Palmdale,Los Angeles,2,3,2,1100,4095,34.565974,-118.076838,1973,123000,97328,1,1,2,7,0,52392,125422.85714285714
11203938,Palmdale,Los Angeles,2,3,2,1248,7212,34.559639000000004,-118.075728,1983,96600,97328,1,1,2,7,0,52392,126753.22222222222
11204061,Palmdale,Los Angeles,3,3,3,1522,4554,34.567116999999996,-118.087598,1988,157000,97328,1,1,2,4,0,52392,146934.75
11204107,Palmdale,Los Angeles,2,3,2,1482,4671,34.567710999999996,-118.091698,1985,150500,97328,1,1,2,7,0,52392,148500.9090909091
11204276,Palmdale,Los Angeles,3,3,3,1632,8519,34.564877,-118.08996,1985,112500,97328,1,1,2,7,0,52392,143283.23076923078
11204376,Palmdale,Los Angeles,3,3,3,1995,11360,34.562375,-118.09076,1985,199115,97328,1,1,2,7,0,52392,148383.5
11204883,Palmdale,Los Angeles,2,3,2,1134,7786,34.561653,-118.09079399999999,1986,118617,97328,1,1,2,7,0,52392,149438.44444444444
11204906,Palmdale,Los Angeles,3,3,3,2052,7656,34.562810999999996,-118.08721200000001,1986,208467,97328,1,1,2,4,0,52392,151385.6
11205577,Palmdale,Los Angeles,2,2,2,1320,4494,34.564852,-118.062196,1983,163196,97328,1,1,2,7,0,52392,147329.73333333334
11205700,Palmdale,Los Angeles,2,3,2,1158,8617,34.567562,-118.074023,1985,161500,97328,1,1,2,7,0,52392,141539.11111111112
11206023,Palmdale,Los Angeles,2,2,2,1101,5476,34.566359999999996,-118.067254,1984,107036,97328,1,1,2,7,0,52392,155855.22222222222
11206269,Palmdale,Los Angeles,2,2,2,1065,6703,34.561366,-118.062673,1986,119388,97328,1,1,2,7,0,52392,165292.66666666666
11206761,Palmdale,Los Angeles,2,4,2,1498,6841,34.566821999999995,-118.06168600000001,1988,104809,97328,1,1,2,7,0,52392,143426.2
11206861,Palmdale,Los Angeles,2,3,2,1692,7062,34.56072,-118.05959299999999,1988,150001,97328,1,1,2,7,0,52392,161054.6
11206961,Palmdale,Los Angeles,3,4,3,2153,7335,34.577207,-118.06836399999999,1990,144990,97328,1,1,2,4,0,52392,120863.0
11207084,Palmdale,Los Angeles,3,5,3,2108,6989,34.571619,-118.070151,1998,180997,97328,1,1,2,4,0,52392,168350.42857142858
11207184,Palmdale,Los Angeles,2,4,2,1980,14120,34.569688,-118.07486899999999,1998,29159,97328,1,1,2,4,0,52392,157664.33333333334
11207825,Palmdale,Los Angeles,2,3,2,1041,7047,34.585331,-118.064749,1956,60266,97328,1,0,7,7,0,52392,75212.0
11208094,Palmdale,Los Angeles,1,3,1,1064,7199,34.58252,-118.06918200000001,1955,53695,97328,1,0,7,7,0,52392,75666.0
11208163,Palmdale,Los Angeles,2,3,2,1141,7797,34.581471,-118.070182,1956,67767,97328,1,0,2,7,0,52392,93831.8
11208286,Palmdale,Los Angeles,1,3,1,916,6088,34.583515000000006,-118.073757,1954,83990,97328,1,0,7,7,0,52392,81072.3
11208977,Palmdale,Los Angeles,2,2,2,1412,5783,34.587472999999996,-118.115225,1953,140246,97328,2,0,2,7,0,52392,102774.16666666667
11209327,Palmdale,Los Angeles,3,3,3,1733,7138,34.567718,-118.04126200000002,1989,148567,97330,1,1,2,4,1,52392,148021.4705882353
11209664,Palmdale,Los Angeles,2,3,2,1198,7816,34.559020000000004,-118.03215300000001,1984,150078,97330,1,1,2,7,1,52392,192520.44444444444
11210062,Palmdale,Los Angeles,3,3,3,1793,7921,34.560404999999996,-118.05321699999999,1988,166011,97330,1,1,2,4,0,52392,175395.75
11210162,Palmdale,Los Angeles,3,3,3,1969,7179,34.566303000000005,-118.04222,1986,135643,97330,1,1,2,4,0,52392,137960.4
11210408,Palmdale,Los Angeles,2,3,2,1136,7058,34.568225,-118.046327,1986,102854,97330,1,1,2,4,0,52392,142976.33333333334
11210508,Palmdale,Los Angeles,2,3,2,1402,8110,34.56927,-118.03996000000001,1986,144990,97330,1,1,2,7,0,52392,155939.4375
11210531,Palmdale,Los Angeles,2,3,2,1406,6593,34.566641,-118.04043,1984,140819,97330,1,1,2,4,0,52392,139891.0
11210731,Palmdale,Los Angeles,2,3,2,1668,11436,34.564413,-118.050148,1987,186777,97330,1,1,2,7,0,52392,170084.83333333334
11210900,Palmdale,Los Angeles,2,3,2,1404,7212,34.569524,-118.038766,1987,151903,97330,1,1,2,7,0,52392,158793.53333333333
11211092,Palmdale,Los Angeles,2,3,2,1592,6586,34.568583000000004,-118.03463500000001,1988,157233,97330,1,1,2,4,0,52392,166858.1
11211192,Palmdale,Los Angeles,2,4,2,1650,7011,34.562499,-118.050802,1988,187502,97330,1,1,2,4,0,52392,167871.44444444444
11211707,Palmdale,Los Angeles,3,3,3,2018,6594,34.563546,-118.03255800000001,1989,213000,97330,1,1,2,4,0,52392,161374.63636363635
11211930,Palmdale,Los Angeles,2,3,2,1150,7156,34.574135,-118.056987,1988,156000,97330,1,1,2,7,0,52392,164531.3
11212176,Palmdale,Los Angeles,2,2,2,1362,6604,34.564314,-118.026629,1998,114959,97330,1,1,2,4,0,52392,178589.1
11212276,Palmdale,Los Angeles,2,3,2,1343,6857,34.564329,-118.030024,1997,120002,97330,1,1,2,7,0,52392,178327.91666666666
11212451,Palmdale,Los Angeles,3,4,3,1780,6974,34.567735,-118.02661299999998,1990,208500,97330,1,1,2,4,0,52392,169825.92307692306
11212551,Palmdale,Los Angeles,3,4,3,1921,7988,34.571172,-118.025998,1990,178022,97330,1,1,2,4,0,52392,185898.0
11212651,Palmdale,Los Angeles,2,3,2,1281,8513,34.570924,-118.03903799999999,1989,131563,97330,1,1,2,4,0,52392,155689.92857142858
11212974,Palmdale,Los Angeles,2,3,2,1549,7011,34.574579,-118.053299,1990,192799,97330,1,1,2,7,0,52392,146229.25
11213174,Palmdale,Los Angeles,3,3,3,1339,271458,34.5722,-118.053,1989,136800,97330,1,1,2,4,0,52392,154612.57142857142
11213274,Palmdale,Los Angeles,2,3,2,1631,7030,34.559560999999995,-118.048049,1989,135395,97330,1,1,2,4,0,52392,161959.0
11213581,Palmdale,Los Angeles,3,6,3,3319,7041,34.560283,-118.027452,2000,238937,97330,1,1,2,4,0,52392,199785.0
11213904,Palmdale,Los Angeles,2,3,2,1490,6559,34.574495,-118.048833,1995,191000,97330,1,1,2,7,0,52392,154381.33333333334
11214004,Palmdale,Los Angeles,3,4,3,2323,7393,34.564997,-118.023657,1990,219000,97330,1,1,2,4,0,52392,169863.77777777778
11214104,Palmdale,Los Angeles,2,3,2,1524,7799,34.574906,-118.03258799999999,1990,162240,97330,1,1,2,7,0,52392,174178.8
11214242,Palmdale,Los Angeles,3,4,3,2042,7578,34.558690999999996,-118.040155,1994,219000,97330,1,1,2,4,0,52392,136569.66666666666
