zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning
11171388,Santa Clarita,Los Angeles,1,2,1,1164,351525,34.4119,-118.563,1989,153577,96378,1,1,2,4,1,83554
11172709,Santa Clarita,Los Angeles,2,2,2,864,353084,34.4041,-118.47,1964,94057,96352,1,1,2,7,0,83554
11172832,Santa Clarita,Los Angeles,2,2,2,864,281364,34.4035,-118.472,1963,150000,96352,1,1,2,7,0,83554
11172955,Santa Clarita,Los Angeles,2,2,2,864,507315,34.4021,-118.472,1963,154000,96352,1,1,2,7,0,83554
11173193,Santa Clarita,Los Angeles,2,2,2,1178,572907,34.403164,-118.478734,1970,266794,96352,1,1,2,4,0,83554
11173639,Santa Clarita,Los Angeles,2,4,2,1969,9210,34.40623,-118.481464,1998,511000,91351,1,1,2,4,1,83554
11173662,Santa Clarita,Los Angeles,3,4,3,2243,9314,34.407296,-118.477276,1997,457000,91351,1,1,2,4,0,83554
11179711,Los Angeles,Los Angeles,3,4,3,2435,11146,34.295078,-118.540295,1969,432540,96356,1,1,2,4,1,52024
11179811,Los Angeles,Los Angeles,2,3,2,1560,9953,34.290531,-118.535806,1973,283915,96356,1,1,2,7,0,52024
11179934,Los Angeles,Los Angeles,3,3,3,1534,4397,34.27679,-118.533165,1982,258537,96356,1,1,2,4,0,52024
11179980,Los Angeles,Los Angeles,3,4,3,3273,10730,34.280109,-118.530007,1987,630064,96356,1,1,2,4,1,52024
11180080,Los Angeles,Los Angeles,4,5,4,4300,11012,34.281695,-118.532645,1986,671058,96356,1,1,2,4,1,52024
11180303,Los Angeles,Los Angeles,3,4,3,3191,17446,34.288979,-118.534469,1984,489149,96356,1,1,2,4,1,52024
11180464,Los Angeles,Los Angeles,3,4,3,2035,7856,34.28097,-118.541464,1972,489257,96356,1,1,2,4,0,52024
11180587,Los Angeles,Los Angeles,2,3,2,1429,7668,34.281412,-118.541094,1972,412516,96356,1,1,2,7,0,52024
11180687,Los Angeles,Los Angeles,2,3,2,1685,11551,34.278549,-118.53746,1973,115179,96356,1,1,2,7,0,52024
11180910,Los Angeles,Los Angeles,3,5,3,2410,10940,34.276066,-118.53848,1965,693585,96356,1,1,2,4,1,52024
11181056,Los Angeles,Los Angeles,3,4,3,2597,20664,34.289413,-118.549704,1976,231757,96356,1,1,2,4,1,52024
11181754,Palmdale,Los Angeles,2,3,2,2304,134079,34.627974,-118.197605,1983,310532,97329,1,1,2,7,0,52392
11182400,Palmdale,Los Angeles,2,3,2,1798,9774,34.622333,-118.21217,1986,172380,97329,1,1,2,7,0,52392
11182500,Palmdale,Los Angeles,2,3,2,1732,7471,34.622958,-118.215928,1987,187504,97329,1,1,2,7,0,52392
11182769,Palmdale,Los Angeles,3,5,3,2415,6621,34.612725,-118.187174,1989,251364,97329,1,1,2,4,0,52392
11182869,Palmdale,Los Angeles,3,3,3,2098,6635,34.611923,-118.188334,1994,294000,97329,1,1,2,4,1,52392
11183061,Palmdale,Los Angeles,2,3,2,1494,7622,34.617154,-118.215601,1989,58088,97329,1,1,2,4,0,52392
11183476,Palmdale,Los Angeles,2,3,2,1600,7127,34.607414,-118.182756,1991,159586,97329,1,1,2,4,0,52392
11184045,Palmdale,Los Angeles,3,4,3,2602,7016,34.618732,-118.18544,1990,233610,97329,1,1,2,4,0,52392
11184145,Palmdale,Los Angeles,2,3,2,1578,6583,34.617957,-118.206205,1990,231000,97329,1,1,2,4,0,52392
11184245,Palmdale,Los Angeles,3,4,3,2371,7586,34.616134,-118.185743,1992,283911,97329,1,1,2,4,1,52392
11186936,Palmdale,Los Angeles,2,3,2,1673,7442,34.612596,-118.184808,1992,58900,97329,1,1,2,4,0,52392
11184300,Palmdale,Los Angeles,2,3,2,2019,7749,34.610367,-118.185074,1990,258200,97329,1,1,2,4,1,52392
11184400,Palmdale,Los Angeles,3,3,3,2175,14958,34.625797,-118.21631,1990,275875,97329,1,1,2,4,1,52392
11185014,Palmdale,Los Angeles,2,3,2,2044,20041,34.623911,-118.231508,1997,358611,97329,1,1,2,4,1,52392
11187392,Palmdale,Los Angeles,2,3,2,1590,7447,34.601364,-118.15189,1957,181556,97329,1,0,2,7,0,52392
11188167,Palmdale,Los Angeles,2,3,2,1312,7128,34.593447,-118.154862,1977,193795,97329,1,1,2,7,0,52392
11188190,Palmdale,Los Angeles,2,4,2,1317,10894,34.596849,-118.148637,1980,127050,97329,1,1,2,7,0,52392
11188290,Palmdale,Los Angeles,3,3,3,1272,98564,34.5962,-118.148,1993,108992,97329,1,1,2,7,1,52392
11188474,Palmdale,Los Angeles,2,3,2,1457,7540,34.601442,-118.167168,1987,185636,97329,1,1,2,4,0,52392
11188597,Palmdale,Los Angeles,2,3,2,1280,6825,34.598142,-118.168144,1989,191000,97329,1,1,2,4,0,52392
11188697,Palmdale,Los Angeles,3,4,3,2302,7097,34.596049,-118.166802,1989,198566,97329,1,1,2,4,1,52392
11188893,Palmdale,Los Angeles,3,4,3,2287,7593,34.601671,-118.191315,1989,185984,97329,1,1,2,4,0,52392
11188993,Palmdale,Los Angeles,3,4,3,2287,8018,34.601654,-118.18824,1989,201432,97329,1,1,2,4,0,52392
11189093,Palmdale,Los Angeles,3,4,3,2287,7024,34.60048,-118.185666,1989,210995,97329,1,1,2,4,0,52392
11189516,Palmdale,Los Angeles,3,5,3,2021,8169,34.600255,-118.15886,1988,275000,97329,1,1,2,4,1,52392
11189739,Palmdale,Los Angeles,3,3,3,2212,6952,34.599633,-118.180875,1989,228955,97329,1,1,2,4,0,52392
11189839,Palmdale,Los Angeles,3,5,3,2431,7046,34.589719,-118.16162,1990,236394,97329,1,1,2,4,1,52392
11189923,Palmdale,Los Angeles,3,3,3,2021,7484,34.588609,-118.175627,1990,245000,97329,1,1,2,4,0,52392
11190023,Palmdale,Los Angeles,3,4,3,2368,9558,34.600061,-118.177331,1990,278500,97329,1,1,2,4,0,52392
11190123,Palmdale,Los Angeles,2,4,2,2112,7014,34.600822,-118.16334,1990,193321,97329,1,1,2,4,0,52392
11190307,Palmdale,Los Angeles,2,3,2,1374,7236,34.599771,-118.174274,1995,166766,97329,1,1,2,4,0,52392
11190407,Palmdale,Los Angeles,2,4,2,2057,8328,34.598912,-118.161945,2003,189746,97329,1,1,2,4,0,52392
11190507,Palmdale,Los Angeles,3,5,3,2846,7108,34.595039,-118.172107,1998,202728,97329,1,1,2,4,0,52392
11191913,Palmdale,Los Angeles,2,3,2,1980,10554,34.586362,-118.149883,1956,184000,97329,1,1,2,7,0,52392
11192013,Palmdale,Los Angeles,2,4,2,2149,7622,34.585608,-118.151148,1957,60739,97329,1,0,2,7,0,52392
11192113,Palmdale,Los Angeles,3,4,3,2098,9358,34.580792,-118.153063,1995,194374,97329,1,1,2,4,0,52392
11192263,Palmdale,Los Angeles,2,3,2,1505,7811,34.578982,-118.138412,1980,229000,97329,1,1,2,4,0,52392
11192386,Palmdale,Los Angeles,2,3,2,1772,7179,34.577059,-118.141855,1981,214492,97329,1,1,2,4,0,52392
11192493,Palmdale,Los Angeles,2,3,2,1290,6010,34.572985,-118.138149,1986,150566,97329,1,1,2,7,0,52392
11192616,Palmdale,Los Angeles,2,3,2,1759,8758,34.576248,-118.133233,1989,186823,97329,1,1,2,4,0,52392
11193146,Palmdale,Los Angeles,2,4,2,2452,6987,34.578834,-118.143368,2001,243000,97329,1,1,2,4,0,52392
11193892,Palmdale,Los Angeles,1,2,1,728,110747,34.61243,-118.150736,1951,183000,97329,1,0,7,7,0,52392
11194343,Palmdale,Los Angeles,3,3,3,2342,8452,34.604564,-118.140751,1965,271000,97329,1,1,2,4,0,52392
11194681,Palmdale,Los Angeles,2,3,2,1451,256276,34.610765,-118.13088,1981,185000,97329,1,1,2,4,0,52392
11195207,Palmdale,Los Angeles,1,2,1,996,8185,34.589533,-118.121052,1951,74958,97328,1,0,7,7,0,52392
11195390,Palmdale,Los Angeles,2,3,2,1120,8113,34.590402,-118.128043,1955,118853,97328,1,0,2,7,0,52392
11195572,Palmdale,Los Angeles,1,2,1,804,6898,34.600178,-118.126804,1957,62318,97328,1,0,7,7,0,52392
11195694,Palmdale,Los Angeles,3,3,3,1475,321292,34.612014,-118.128014,1992,134248,97328,1,1,2,7,1,52392
11195927,Palmdale,Los Angeles,2,3,2,1280,6929,34.584446,-118.128435,1985,151000,97328,1,1,2,7,0,52392
11196552,Palmdale,Los Angeles,2,4,2,1498,10745,34.583474,-118.128035,1968,153000,97328,1,1,2,7,0,52392
11197457,Palmdale,Los Angeles,2,4,2,1344,9736,34.567306,-118.123395,1955,95901,97328,1,0,7,7,0,52392
11197557,Palmdale,Los Angeles,2,3,2,1320,6944,34.565457,-118.123105,1951,97810,97328,1,0,7,7,0,52392
11197657,Palmdale,Los Angeles,2,3,2,1453,7478,34.562661,-118.123012,1969,158000,97328,1,1,2,7,0,52392
11198012,Palmdale,Los Angeles,3,3,3,1557,6642,34.569259,-118.126683,1984,194128,97328,1,1,2,7,0,52392
11198112,Palmdale,Los Angeles,2,3,2,1206,6574,34.567785,-118.131003,1987,122229,97328,1,1,2,7,0,52392
11198258,Palmdale,Los Angeles,2,3,2,1509,6439,34.56479,-118.117766,1988,183000,97328,1,1,2,4,0,52392
11198358,Palmdale,Los Angeles,2,3,2,1229,10524,34.561525,-118.118675,1988,144991,97328,1,1,2,4,0,52392
11198665,Palmdale,Los Angeles,2,3,2,1097,6954,34.567698,-118.106253,1957,136000,97328,1,0,7,7,0,52392
11198834,Palmdale,Los Angeles,2,3,2,1608,8190,34.569653,-118.106221,1954,150800,97328,1,0,7,7,0,52392
11198934,Palmdale,Los Angeles,2,4,2,1150,7912,34.571829,-118.099538,1954,36467,97328,1,0,7,7,0,52392
11199217,Palmdale,Los Angeles,2,3,2,1134,6926,34.570018,-118.093349,1983,127537,97328,1,1,2,7,0,52392
11199317,Palmdale,Los Angeles,2,3,2,1360,7042,34.564248,-118.095038,1984,153648,97328,1,1,2,7,0,52392
11199609,Palmdale,Los Angeles,2,3,2,1710,7792,34.563075,-118.095431,1985,185485,97328,1,1,2,7,0,52392
11199709,Palmdale,Los Angeles,2,3,2,1085,7135,34.56096,-118.097521,1986,107102,97328,1,1,2,4,0,52392
11200001,Palmdale,Los Angeles,3,3,3,1452,6627,34.562671,-118.09895,1987,135930,97328,1,1,2,4,0,52392
11200170,Palmdale,Los Angeles,3,4,3,2100,10331,34.566701,-118.100568,1989,193800,97328,1,1,2,4,1,52392
11200316,Palmdale,Los Angeles,3,3,3,2059,8048,34.562128,-118.104486,1991,169059,97328,1,1,2,4,0,52392
11200680,Palmdale,Los Angeles,2,3,2,1562,7268,34.576879,-118.103472,1987,106553,97328,1,1,2,7,0,52392
11200831,Palmdale,Los Angeles,1,2,1,900,6170,34.578645,-118.10035,1952,68745,97328,1,0,7,7,0,52392
11201115,Palmdale,Los Angeles,1,3,1,1138,6423,34.577011,-118.093581,1954,42113,97328,1,0,7,7,0,52392
11201548,Palmdale,Los Angeles,2,3,2,1454,12763,34.582091,-118.106329,1957,107400,97328,1,0,7,4,0,52392
11201874,Palmdale,Los Angeles,1,3,1,1014,6521,34.581775,-118.095538,1954,121000,97328,1,0,7,7,0,52392
11201973,Palmdale,Los Angeles,1,3,1,983,6203,34.585888,-118.093016,1953,124000,97328,1,0,7,7,0,52392
11202165,Palmdale,Los Angeles,2,3,2,1400,8346,34.58262,-118.092537,1955,73771,97328,1,0,7,7,0,52392
11202530,Palmdale,Los Angeles,3,4,3,2034,7459,34.58403,-118.076914,1987,189615,97328,1,1,2,7,0,52392
11202748,Palmdale,Los Angeles,2,3,2,1311,1457,34.5836,-118.089,1987,37887,97328,1,1,2,7,0,52392
11202871,Palmdale,Los Angeles,3,4,3,2000,7027,34.573039,-118.082167,1989,160844,97328,1,1,2,4,0,52392
11203469,Palmdale,Los Angeles,2,3,2,1481,6971,34.572063,-118.081734,1965,153780,97328,1,1,2,7,0,52392
11203638,Palmdale,Los Angeles,2,3,2,1148,7139,34.568071,-118.0804,1969,155500,97328,1,1,2,7,0,52392
11203738,Palmdale,Los Angeles,2,3,2,1100,4095,34.565974,-118.076838,1973,123000,97328,1,1,2,7,0,52392
11203938,Palmdale,Los Angeles,2,3,2,1248,7212,34.559639,-118.075728,1983,96600,97328,1,1,2,7,0,52392
11204061,Palmdale,Los Angeles,3,3,3,1522,4554,34.567117,-118.087598,1988,157000,97328,1,1,2,4,0,52392
11204107,Palmdale,Los Angeles,2,3,2,1482,4671,34.567711,-118.091698,1985,150500,97328,1,1,2,7,0,52392
11204276,Palmdale,Los Angeles,3,3,3,1632,8519,34.564877,-118.08996,1985,112500,97328,1,1,2,7,0,52392
11204376,Palmdale,Los Angeles,3,3,3,1995,11360,34.562375,-118.09076,1985,199115,97328,1,1,2,7,0,52392
11204883,Palmdale,Los Angeles,2,3,2,1134,7786,34.561653,-118.090794,1986,118617,97328,1,1,2,7,0,52392
11204906,Palmdale,Los Angeles,3,3,3,2052,7656,34.562811,-118.087212,1986,208467,97328,1,1,2,4,0,52392
11205577,Palmdale,Los Angeles,2,2,2,1320,4494,34.564852,-118.062196,1983,163196,97328,1,1,2,7,0,52392
11205700,Palmdale,Los Angeles,2,3,2,1158,8617,34.567562,-118.074023,1985,161500,97328,1,1,2,7,0,52392
11206023,Palmdale,Los Angeles,2,2,2,1101,5476,34.56636,-118.067254,1984,107036,97328,1,1,2,7,0,52392
11206269,Palmdale,Los Angeles,2,2,2,1065,6703,34.561366,-118.062673,1986,119388,97328,1,1,2,7,0,52392
11206761,Palmdale,Los Angeles,2,4,2,1498,6841,34.566822,-118.061686,1988,104809,97328,1,1,2,7,0,52392
11206861,Palmdale,Los Angeles,2,3,2,1692,7062,34.56072,-118.059593,1988,150001,97328,1,1,2,7,0,52392
11206961,Palmdale,Los Angeles,3,4,3,2153,7335,34.577207,-118.068364,1990,144990,97328,1,1,2,4,0,52392
11207084,Palmdale,Los Angeles,3,5,3,2108,6989,34.571619,-118.070151,1998,180997,97328,1,1,2,4,0,52392
11207184,Palmdale,Los Angeles,2,4,2,1980,14120,34.569688,-118.074869,1998,29159,97328,1,1,2,4,0,52392
11207825,Palmdale,Los Angeles,2,3,2,1041,7047,34.585331,-118.064749,1956,60266,97328,1,0,7,7,0,52392
11208094,Palmdale,Los Angeles,1,3,1,1064,7199,34.58252,-118.069182,1955,53695,97328,1,0,7,7,0,52392
11208163,Palmdale,Los Angeles,2,3,2,1141,7797,34.581471,-118.070182,1956,67767,97328,1,0,2,7,0,52392
11208286,Palmdale,Los Angeles,1,3,1,916,6088,34.583515,-118.073757,1954,83990,97328,1,0,7,7,0,52392
11208977,Palmdale,Los Angeles,2,2,2,1412,5783,34.587473,-118.115225,1953,140246,97328,2,0,2,7,0,52392
11209327,Palmdale,Los Angeles,3,3,3,1733,7138,34.567718,-118.041262,1989,148567,97330,1,1,2,4,1,52392
11209664,Palmdale,Los Angeles,2,3,2,1198,7816,34.55902,-118.032153,1984,150078,97330,1,1,2,7,1,52392
11210062,Palmdale,Los Angeles,3,3,3,1793,7921,34.560405,-118.053217,1988,166011,97330,1,1,2,4,0,52392
11210162,Palmdale,Los Angeles,3,3,3,1969,7179,34.566303,-118.04222,1986,135643,97330,1,1,2,4,0,52392
11210408,Palmdale,Los Angeles,2,3,2,1136,7058,34.568225,-118.046327,1986,102854,97330,1,1,2,4,0,52392
11210508,Palmdale,Los Angeles,2,3,2,1402,8110,34.56927,-118.03996,1986,144990,97330,1,1,2,7,0,52392
11210531,Palmdale,Los Angeles,2,3,2,1406,6593,34.566641,-118.04043,1984,140819,97330,1,1,2,4,0,52392
11210731,Palmdale,Los Angeles,2,3,2,1668,11436,34.564413,-118.050148,1987,186777,97330,1,1,2,7,0,52392
11210900,Palmdale,Los Angeles,2,3,2,1404,7212,34.569524,-118.038766,1987,151903,97330,1,1,2,7,0,52392
11211092,Palmdale,Los Angeles,2,3,2,1592,6586,34.568583,-118.034635,1988,157233,97330,1,1,2,4,0,52392
11211192,Palmdale,Los Angeles,2,4,2,1650,7011,34.562499,-118.050802,1988,187502,97330,1,1,2,4,0,52392
11211707,Palmdale,Los Angeles,3,3,3,2018,6594,34.563546,-118.032558,1989,213000,97330,1,1,2,4,0,52392
11211930,Palmdale,Los Angeles,2,3,2,1150,7156,34.574135,-118.056987,1988,156000,97330,1,1,2,7,0,52392
11212176,Palmdale,Los Angeles,2,2,2,1362,6604,34.564314,-118.026629,1998,114959,97330,1,1,2,4,0,52392
11212276,Palmdale,Los Angeles,2,3,2,1343,6857,34.564329,-118.030024,1997,120002,97330,1,1,2,7,0,52392
11212451,Palmdale,Los Angeles,3,4,3,1780,6974,34.567735,-118.026613,1990,208500,97330,1,1,2,4,0,52392
11212551,Palmdale,Los Angeles,3,4,3,1921,7988,34.571172,-118.025998,1990,178022,97330,1,1,2,4,0,52392
11212651,Palmdale,Los Angeles,2,3,2,1281,8513,34.570924,-118.039038,1989,131563,97330,1,1,2,4,0,52392
11212974,Palmdale,Los Angeles,2,3,2,1549,7011,34.574579,-118.053299,1990,192799,97330,1,1,2,7,0,52392
11213174,Palmdale,Los Angeles,3,3,3,1339,271458,34.5722,-118.053,1989,136800,97330,1,1,2,4,0,52392
11213274,Palmdale,Los Angeles,2,3,2,1631,7030,34.559561,-118.048049,1989,135395,97330,1,1,2,4,0,52392
11213581,Palmdale,Los Angeles,3,6,3,3319,7041,34.560283,-118.027452,2000,238937,97330,1,1,2,4,0,52392
11213904,Palmdale,Los Angeles,2,3,2,1490,6559,34.574495,-118.048833,1995,191000,97330,1,1,2,7,0,52392
11214004,Palmdale,Los Angeles,3,4,3,2323,7393,34.564997,-118.023657,1990,219000,97330,1,1,2,4,0,52392
11214104,Palmdale,Los Angeles,2,3,2,1524,7799,34.574906,-118.032588,1990,162240,97330,1,1,2,7,0,52392
11214242,Palmdale,Los Angeles,3,4,3,2042,7578,34.558691,-118.040155,1994,219000,97330,1,1,2,4,0,52392
11215790,Palmdale,Los Angeles,2,4,2,1579,7007,34.560253,-118.0188,1994,185000,97330,1,1,2,4,0,52392
11218080,Palmdale,Los Angeles,2,4,2,1644,52744,34.581809,-117.972283,1957,74999,97330,2,0,2,7,0,52392
11218661,Palmdale,Los Angeles,1,3,1,1210,54831,34.582297,-117.961278,1984,65512,97344,1,1,2,7,0,52392
11219331,Palmdale,Los Angeles,2,4,2,2568,229813,34.578074,-117.866146,1972,154568,97344,1,0,7,7,0,52392
11219421,Palmdale,Los Angeles,2,3,2,1134,39410,34.585295,-117.855601,1984,126000,97344,1,1,2,7,0,52392
11219444,Palmdale,Los Angeles,2,3,2,1402,39508,34.586553,-117.848885,1986,114708,97344,1,1,2,7,0,52392
11231463,Palmdale,Los Angeles,2,3,2,2145,149040,34.529144,-118.030037,1965,307287,97330,1,0,2,7,0,52392
11231630,Palmdale,Los Angeles,2,3,2,1127,4975,34.551901,-118.039572,1988,169000,97330,1,1,2,4,0,52392
11231753,Palmdale,Los Angeles,2,3,2,1327,5054,34.551233,-118.036244,1989,182000,97330,1,1,2,4,0,52392
11231853,Palmdale,Los Angeles,2,3,2,1127,4899,34.550598,-118.034449,1990,170000,97330,1,1,2,4,0,52392
11231930,Palmdale,Los Angeles,2,3,2,1327,4904,34.55061,-118.031227,1990,100260,97330,1,1,2,4,0,52392
11232326,Palmdale,Los Angeles,2,3,2,1478,5671,34.553531,-118.031643,1996,130051,97330,1,1,2,4,0,52392
11232572,Palmdale,Los Angeles,2,3,2,1366,6661,34.553825,-118.028035,1992,133523,97330,1,1,2,4,0,52392
11233833,Palmdale,Los Angeles,3,4,3,2581,7652,34.548111,-118.072716,1991,272000,97328,1,1,2,4,1,52392
11233971,Palmdale,Los Angeles,2,4,2,1451,5249,34.556599,-118.0693,1983,99283,97328,1,1,2,7,0,52392
11233994,Palmdale,Los Angeles,2,4,2,1451,4655,34.556391,-118.070764,1983,184000,97328,1,1,2,7,0,52392
11234294,Palmdale,Los Angeles,2,4,2,1742,9499,34.554393,-118.065044,1988,198895,97328,1,1,2,4,0,52392
11234517,Palmdale,Los Angeles,2,3,2,1274,7464,34.556395,-118.068332,1985,140658,97328,1,1,2,7,0,52392
11234663,Palmdale,Los Angeles,2,4,2,1521,7126,34.557176,-118.074201,1985,211000,97328,1,1,2,7,1,52392
11234763,Palmdale,Los Angeles,2,4,2,1385,9345,34.553713,-118.071108,1987,156708,97328,1,1,2,7,0,52392
11235070,Palmdale,Los Angeles,2,2,2,876,6937,34.553618,-118.076143,1989,133000,97328,1,1,2,7,0,52392
11235393,Palmdale,Los Angeles,3,4,3,2196,7619,34.544848,-118.074813,1990,182284,97328,1,1,2,4,0,52392
11235923,Palmdale,Los Angeles,2,3,2,1264,7491,34.543353,-118.061697,1991,134251,97328,1,1,2,4,0,52392
11236092,Palmdale,Los Angeles,3,3,3,2581,7672,34.54532,-118.06663,1993,265000,97328,1,1,2,4,0,52392
11236192,Palmdale,Los Angeles,3,3,3,2270,7101,34.554918,-118.061077,2001,248000,97328,1,1,2,4,0,52392
11236561,Palmdale,Los Angeles,2,3,2,1837,7187,34.555571,-118.056403,1993,222000,97330,1,1,2,4,0,52392
11236776,Palmdale,Los Angeles,3,6,3,2592,7013,34.546227,-118.052765,1998,254995,97330,1,1,2,4,0,52392
11237840,Palmdale,Los Angeles,3,4,3,2131,108802,34.538346,-118.10891,1978,212146,97328,1,1,2,7,0,52392
11238268,Palmdale,Los Angeles,2,4,2,1707,6096,34.547771,-118.081332,1980,107143,97328,1,1,2,4,0,52392
11238491,Palmdale,Los Angeles,3,3,3,1805,7112,34.551514,-118.081436,1981,97337,97328,1,1,2,4,0,52392
11238929,Palmdale,Los Angeles,3,3,3,2036,9793,34.556733,-118.086598,1987,146078,97328,1,1,2,4,0,52392
11239275,Palmdale,Los Angeles,2,3,2,1812,6664,34.554849,-118.096933,1990,156763,97328,1,1,2,4,0,52392
11239398,Palmdale,Los Angeles,3,4,3,1901,8067,34.555495,-118.09463,1989,153690,97328,1,1,2,4,0,52392
11239521,Palmdale,Los Angeles,2,3,2,1403,6128,34.552181,-118.095564,1994,167413,97328,1,1,2,4,0,52392
11239644,Palmdale,Los Angeles,3,4,3,1861,7490,34.55136,-118.095249,1994,239000,97328,1,1,2,4,1,52392
11240448,Palmdale,Los Angeles,3,4,3,3237,54378,34.54816,-118.139044,1981,287327,97329,1,0,2,4,0,52392
11247826,Lancaster,Los Angeles,2,3,2,1300,39402,34.619693,-117.848997,1989,48326,97318,1,1,2,7,0,47225
11247864,Lancaster,Los Angeles,2,3,2,1420,42420,34.61882,-117.851847,1988,100000,97318,1,1,2,7,0,47225
11248024,Lancaster,Los Angeles,2,3,2,1134,40518,34.630494,-117.847221,1985,110000,97318,1,1,2,7,0,47225
11248602,Lancaster,Los Angeles,2,3,2,1134,48953,34.62582,-117.839219,1984,107074,97318,1,1,2,7,0,47225
11248907,Lancaster,Los Angeles,1,2,1,825,29308,34.626375,-117.823372,1960,32216,97318,1,1,2,7,0,47225
11249288,Lancaster,Los Angeles,2,4,2,1384,29413,34.618296,-117.810241,1979,86499,97318,1,0,2,7,0,47225
11249463,Lancaster,Los Angeles,2,4,2,1384,29509,34.623398,-117.820243,1979,71074,97318,1,0,2,7,0,47225
11249707,Palmdale,Los Angeles,2,3,2,1493,28437,34.602162,-117.818992,1989,76505,97344,1,1,2,4,1,52392
11250057,Palmdale,Los Angeles,2,3,2,1488,21770,34.614125,-117.814062,1986,70166,97344,1,1,2,7,0,52392
11250080,Palmdale,Los Angeles,2,3,2,1294,21863,34.61071,-117.813303,1988,102000,97344,1,1,2,7,0,52392
11251123,Palmdale,Los Angeles,2,3,2,1320,23620,34.594975,-117.842066,1986,129572,97344,1,1,2,7,0,52392
11251268,Palmdale,Los Angeles,2,3,2,1134,21838,34.597739,-117.83449,1986,86646,97344,1,1,2,7,0,52392
11259676,Lancaster,Los Angeles,2,4,2,1596,11750,34.642408,-118.226804,1971,227000,97319,1,1,2,4,1,47225
11259699,Lancaster,Los Angeles,2,4,2,2014,10931,34.642144,-118.231004,1969,224934,97319,1,0,2,4,1,47225
11260164,Lancaster,Los Angeles,1,2,1,1239,39095,34.640749,-118.209712,1957,130379,97319,1,0,7,7,0,47225
11260370,Lancaster,Los Angeles,2,3,2,1536,29521,34.636844,-118.215182,1978,220625,97319,1,1,2,4,0,47225
11260416,Lancaster,Los Angeles,1,2,1,1405,12471,34.636219,-118.209553,1953,116005,97319,1,0,7,7,0,47225
11260439,Lancaster,Los Angeles,2,2,2,1672,30770,34.635962,-118.212327,2002,279010,97319,1,1,2,4,0,47225
11260485,Lancaster,Los Angeles,3,4,3,2718,25284,34.633238,-118.213799,1982,315000,97319,1,1,2,4,0,47225
11260508,Lancaster,Los Angeles,2,3,2,2284,12189,34.631425,-118.214393,1969,231512,97319,1,1,2,4,0,47225
11261396,Lancaster,Los Angeles,2,3,2,1422,16678,34.655257,-118.223402,1956,146927,97319,1,0,7,7,0,47225
11261419,Lancaster,Los Angeles,1,2,1,803,18788,34.653429,-118.222969,1948,91292,97319,1,0,7,7,0,47225
11261442,Lancaster,Los Angeles,2,3,2,1081,17399,34.653429,-118.224491,1951,85278,97319,1,0,2,7,0,47225
11261511,Lancaster,Los Angeles,3,4,3,1822,16830,34.650598,-118.223839,1956,86275,97319,1,0,7,7,0,47225
11261603,Lancaster,Los Angeles,2,3,2,1324,12096,34.646636,-118.22229,1971,124872,97319,1,1,2,7,0,47225
11262014,Lancaster,Los Angeles,2,3,2,1574,7534,34.655452,-118.221478,1989,147385,97319,1,1,2,4,0,47225
11262260,Lancaster,Los Angeles,2,2,2,1575,6071,34.65368,-118.229,1990,161536,97319,1,1,2,4,0,47225
11262848,Lancaster,Los Angeles,3,3,3,2662,22144,34.64611,-118.214246,1990,418039,97319,1,1,2,4,0,47225
11263016,Lancaster,Los Angeles,2,3,2,1488,25252,34.652344,-118.209731,1951,125559,97319,1,0,7,7,0,47225
11265251,Lancaster,Los Angeles,2,3,2,1296,21093,34.65611,-118.184692,1965,128878,97319,1,0,7,7,0,47225
11265320,Lancaster,Los Angeles,2,4,2,1846,20787,34.657927,-118.184451,1977,90301,97319,1,1,2,7,0,47225
11265889,Lancaster,Los Angeles,4,5,4,3107,39977,34.653315,-118.181719,1988,454000,97319,1,1,2,4,0,47225
