,zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,cityid,countryid,zipcpde,units,airconditiontype,heatsystemtype,buildingquality,pools
291,11184300,2,3,2,2019,7749,34610367,-118185074,1990,258200,40227,3101,97329,1,1,2,4,1
292,11184400,3,3,3,2175,14958,34625797,-118216310,1990,275875,40227,3101,97329,1,1,2,4,1
294,11185014,2,3,2,2044,20041,34623911,-118231508,1997,358611,40227,3101,97329,1,1,2,4,1
295,11187392,2,3,2,1590,7447,34601364,-118151890,1957,181556,40227,3101,97329,1,0,2,7,0
296,11188167,2,3,2,1312,7128,34593447,-118154862,1977,193795,40227,3101,97329,1,1,2,7,0
297,11188190,2,4,2,1317,10894,34596849,-118148637,1980,127050,40227,3101,97329,1,1,2,7,0
298,11188290,3,3,3,1272,98564,34596200,-118148000,1993,108992,40227,3101,97329,1,1,2,7,1
299,11188474,2,3,2,1457,7540,34601442,-118167168,1987,185636,40227,3101,97329,1,1,2,4,0
300,11188597,2,3,2,1280,6825,34598142,-118168144,1989,191000,40227,3101,97329,1,1,2,4,0
301,11188697,3,4,3,2302,7097,34596049,-118166802,1989,198566,40227,3101,97329,1,1,2,4,1
302,11188893,3,4,3,2287,7593,34601671,-118191315,1989,185984,40227,3101,97329,1,1,2,4,0
303,11188993,3,4,3,2287,8018,34601654,-118188240,1989,201432,40227,3101,97329,1,1,2,4,0
304,11189093,3,4,3,2287,7024,34600480,-118185666,1989,210995,40227,3101,97329,1,1,2,4,0
305,11189516,3,5,3,2021,8169,34600255,-118158860,1988,275000,40227,3101,97329,1,1,2,4,1
306,11189739,3,3,3,2212,6952,34599633,-118180875,1989,228955,40227,3101,97329,1,1,2,4,0
307,11189839,3,5,3,2431,7046,34589719,-118161620,1990,236394,40227,3101,97329,1,1,2,4,1
308,11189923,3,3,3,2021,7484,34588609,-118175627,1990,245000,40227,3101,97329,1,1,2,4,0
309,11190023,3,4,3,2368,9558,34600061,-118177331,1990,278500,40227,3101,97329,1,1,2,4,0
310,11190123,2,4,2,2112,7014,34600822,-118163340,1990,193321,40227,3101,97329,1,1,2,4,0
311,11190307,2,3,2,1374,7236,34599771,-118174274,1995,166766,40227,3101,97329,1,1,2,4,0
312,11190407,2,4,2,2057,8328,34598912,-118161945,2003,189746,40227,3101,97329,1,1,2,4,0
313,11190507,3,5,3,2846,7108,34595039,-118172107,1998,202728,40227,3101,97329,1,1,2,4,0
314,11191913,2,3,2,1980,10554,34586362,-118149883,1956,184000,40227,3101,97329,1,1,2,7,0
315,11192013,2,4,2,2149,7622,34585608,-118151148,1957,60739,40227,3101,97329,1,0,2,7,0
316,11192113,3,4,3,2098,9358,34580792,-118153063,1995,194374,40227,3101,97329,1,1,2,4,0
317,11192263,2,3,2,1505,7811,34578982,-118138412,1980,229000,40227,3101,97329,1,1,2,4,0
318,11192386,2,3,2,1772,7179,34577059,-118141855,1981,214492,40227,3101,97329,1,1,2,4,0
319,11192493,2,3,2,1290,6010,34572985,-118138149,1986,150566,40227,3101,97329,1,1,2,7,0
320,11192616,2,3,2,1759,8758,34576248,-118133233,1989,186823,40227,3101,97329,1,1,2,4,0
321,11193146,2,4,2,2452,6987,34578834,-118143368,2001,243000,40227,3101,97329,1,1,2,4,0
322,11193892,1,2,1,728,110747,34612430,-118150736,1951,183000,40227,3101,97329,1,0,7,7,0
323,11194343,3,3,3,2342,8452,34604564,-118140751,1965,271000,40227,3101,97329,1,1,2,4,0
324,11194681,2,3,2,1451,256276,34610765,-118130880,1981,185000,40227,3101,97329,1,1,2,4,0
325,11195207,1,2,1,996,8185,34589533,-118121052,1951,74958,40227,3101,97328,1,0,7,7,0
326,11195390,2,3,2,1120,8113,34590402,-118128043,1955,118853,40227,3101,97328,1,0,2,7,0
327,11195572,1,2,1,804,6898,34600178,-118126804,1957,62318,40227,3101,97328,1,0,7,7,0
328,11195694,3,3,3,1475,321292,34612014,-118128014,1992,134248,40227,3101,97328,1,1,2,7,1
329,11195927,2,3,2,1280,6929,34584446,-118128435,1985,151000,40227,3101,97328,1,1,2,7,0
330,11196552,2,4,2,1498,10745,34583474,-118128035,1968,153000,40227,3101,97328,1,1,2,7,0
331,11197457,2,4,2,1344,9736,34567306,-118123395,1955,95901,40227,3101,97328,1,0,7,7,0
332,11197557,2,3,2,1320,6944,34565457,-118123105,1951,97810,40227,3101,97328,1,0,7,7,0
333,11197657,2,3,2,1453,7478,34562661,-118123012,1969,158000,40227,3101,97328,1,1,2,7,0
334,11198012,3,3,3,1557,6642,34569259,-118126683,1984,194128,40227,3101,97328,1,1,2,7,0
335,11198112,2,3,2,1206,6574,34567785,-118131003,1987,122229,40227,3101,97328,1,1,2,7,0
336,11198258,2,3,2,1509,6439,34564790,-118117766,1988,183000,40227,3101,97328,1,1,2,4,0
337,11198358,2,3,2,1229,10524,34561525,-118118675,1988,144991,40227,3101,97328,1,1,2,4,0
338,11198665,2,3,2,1097,6954,34567698,-118106253,1957,136000,40227,3101,97328,1,0,7,7,0
339,11198834,2,3,2,1608,8190,34569653,-118106221,1954,150800,40227,3101,97328,1,0,7,7,0
340,11198934,2,4,2,1150,7912,34571829,-118099538,1954,36467,40227,3101,97328,1,0,7,7,0
341,11199217,2,3,2,1134,6926,34570018,-118093349,1983,127537,40227,3101,97328,1,1,2,7,0
342,11199317,2,3,2,1360,7042,34564248,-118095038,1984,153648,40227,3101,97328,1,1,2,7,0
343,11199609,2,3,2,1710,7792,34563075,-118095431,1985,185485,40227,3101,97328,1,1,2,7,0
344,11199709,2,3,2,1085,7135,34560960,-118097521,1986,107102,40227,3101,97328,1,1,2,4,0
345,11200001,3,3,3,1452,6627,34562671,-118098950,1987,135930,40227,3101,97328,1,1,2,4,0
346,11200170,3,4,3,2100,10331,34566701,-118100568,1989,193800,40227,3101,97328,1,1,2,4,1
347,11200316,3,3,3,2059,8048,34562128,-118104486,1991,169059,40227,3101,97328,1,1,2,4,0
348,11200680,2,3,2,1562,7268,34576879,-118103472,1987,106553,40227,3101,97328,1,1,2,7,0
349,11200831,1,2,1,900,6170,34578645,-118100350,1952,68745,40227,3101,97328,1,0,7,7,0
350,11201115,1,3,1,1138,6423,34577011,-118093581,1954,42113,40227,3101,97328,1,0,7,7,0
351,11201548,2,3,2,1454,12763,34582091,-118106329,1957,107400,40227,3101,97328,1,0,7,4,0
352,11201874,1,3,1,1014,6521,34581775,-118095538,1954,121000,40227,3101,97328,1,0,7,7,0
353,11201973,1,3,1,983,6203,34585888,-118093016,1953,124000,40227,3101,97328,1,0,7,7,0
354,11202165,2,3,2,1400,8346,34582620,-118092537,1955,73771,40227,3101,97328,1,0,7,7,0
355,11202530,3,4,3,2034,7459,34584030,-118076914,1987,189615,40227,3101,97328,1,1,2,7,0
356,11202748,2,3,2,1311,1457,34583600,-118089000,1987,37887,40227,3101,97328,1,1,2,7,0
357,11202871,3,4,3,2000,7027,34573039,-118082167,1989,160844,40227,3101,97328,1,1,2,4,0
358,11203469,2,3,2,1481,6971,34572063,-118081734,1965,153780,40227,3101,97328,1,1,2,7,0
359,11203638,2,3,2,1148,7139,34568071,-118080400,1969,155500,40227,3101,97328,1,1,2,7,0
360,11203738,2,3,2,1100,4095,34565974,-118076838,1973,123000,40227,3101,97328,1,1,2,7,0
361,11203938,2,3,2,1248,7212,34559639,-118075728,1983,96600,40227,3101,97328,1,1,2,7,0
362,11204061,3,3,3,1522,4554,34567117,-118087598,1988,157000,40227,3101,97328,1,1,2,4,0
363,11204107,2,3,2,1482,4671,34567711,-118091698,1985,150500,40227,3101,97328,1,1,2,7,0
364,11204276,3,3,3,1632,8519,34564877,-118089960,1985,112500,40227,3101,97328,1,1,2,7,0
365,11204376,3,3,3,1995,11360,34562375,-118090760,1985,199115,40227,3101,97328,1,1,2,7,0
366,11204883,2,3,2,1134,7786,34561653,-118090794,1986,118617,40227,3101,97328,1,1,2,7,0
367,11204906,3,3,3,2052,7656,34562811,-118087212,1986,208467,40227,3101,97328,1,1,2,4,0
368,11205577,2,2,2,1320,4494,34564852,-118062196,1983,163196,40227,3101,97328,1,1,2,7,0
369,11205700,2,3,2,1158,8617,34567562,-118074023,1985,161500,40227,3101,97328,1,1,2,7,0
370,11206023,2,2,2,1101,5476,34566360,-118067254,1984,107036,40227,3101,97328,1,1,2,7,0
371,11206269,2,2,2,1065,6703,34561366,-118062673,1986,119388,40227,3101,97328,1,1,2,7,0
372,11206761,2,4,2,1498,6841,34566822,-118061686,1988,104809,40227,3101,97328,1,1,2,7,0
373,11206861,2,3,2,1692,7062,34560720,-118059593,1988,150001,40227,3101,97328,1,1,2,7,0
374,11206961,3,4,3,2153,7335,34577207,-118068364,1990,144990,40227,3101,97328,1,1,2,4,0
375,11207084,3,5,3,2108,6989,34571619,-118070151,1998,180997,40227,3101,97328,1,1,2,4,0
376,11207184,2,4,2,1980,14120,34569688,-118074869,1998,29159,40227,3101,97328,1,1,2,4,0
377,11207825,2,3,2,1041,7047,34585331,-118064749,1956,60266,40227,3101,97328,1,0,7,7,0
378,11208094,1,3,1,1064,7199,34582520,-118069182,1955,53695,40227,3101,97328,1,0,7,7,0
379,11208163,2,3,2,1141,7797,34581471,-118070182,1956,67767,40227,3101,97328,1,0,2,7,0
380,11208286,1,3,1,916,6088,34583515,-118073757,1954,83990,40227,3101,97328,1,0,7,7,0
381,11208977,2,2,2,1412,5783,34587473,-118115225,1953,140246,40227,3101,97328,2,0,2,7,0
382,11209327,3,3,3,1733,7138,34567718,-118041262,1989,148567,40227,3101,97330,1,1,2,4,1
383,11209664,2,3,2,1198,7816,34559020,-118032153,1984,150078,40227,3101,97330,1,1,2,7,1
384,11210062,3,3,3,1793,7921,34560405,-118053217,1988,166011,40227,3101,97330,1,1,2,4,0
385,11210162,3,3,3,1969,7179,34566303,-118042220,1986,135643,40227,3101,97330,1,1,2,4,0
386,11210408,2,3,2,1136,7058,34568225,-118046327,1986,102854,40227,3101,97330,1,1,2,4,0
387,11210508,2,3,2,1402,8110,34569270,-118039960,1986,144990,40227,3101,97330,1,1,2,7,0
388,11210531,2,3,2,1406,6593,34566641,-118040430,1984,140819,40227,3101,97330,1,1,2,4,0
389,11210731,2,3,2,1668,11436,34564413,-118050148,1987,186777,40227,3101,97330,1,1,2,7,0
390,11210900,2,3,2,1404,7212,34569524,-118038766,1987,151903,40227,3101,97330,1,1,2,7,0
391,11211092,2,3,2,1592,6586,34568583,-118034635,1988,157233,40227,3101,97330,1,1,2,4,0
392,11211192,2,4,2,1650,7011,34562499,-118050802,1988,187502,40227,3101,97330,1,1,2,4,0
393,11211707,3,3,3,2018,6594,34563546,-118032558,1989,213000,40227,3101,97330,1,1,2,4,0
394,11211930,2,3,2,1150,7156,34574135,-118056987,1988,156000,40227,3101,97330,1,1,2,7,0
395,11212176,2,2,2,1362,6604,34564314,-118026629,1998,114959,40227,3101,97330,1,1,2,4,0
396,11212276,2,3,2,1343,6857,34564329,-118030024,1997,120002,40227,3101,97330,1,1,2,7,0
397,11212451,3,4,3,1780,6974,34567735,-118026613,1990,208500,40227,3101,97330,1,1,2,4,0
398,11212551,3,4,3,1921,7988,34571172,-118025998,1990,178022,40227,3101,97330,1,1,2,4,0
399,11212651,2,3,2,1281,8513,34570924,-118039038,1989,131563,40227,3101,97330,1,1,2,4,0
400,11212974,2,3,2,1549,7011,34574579,-118053299,1990,192799,40227,3101,97330,1,1,2,7,0
401,11213174,3,3,3,1339,271458,34572200,-118053000,1989,136800,40227,3101,97330,1,1,2,4,0
402,11213274,2,3,2,1631,7030,34559561,-118048049,1989,135395,40227,3101,97330,1,1,2,4,0
403,11213581,3,6,3,3319,7041,34560283,-118027452,2000,238937,40227,3101,97330,1,1,2,4,0
404,11213904,2,3,2,1490,6559,34574495,-118048833,1995,191000,40227,3101,97330,1,1,2,7,0
405,11214004,3,4,3,2323,7393,34564997,-118023657,1990,219000,40227,3101,97330,1,1,2,4,0
406,11214104,2,3,2,1524,7799,34574906,-118032588,1990,162240,40227,3101,97330,1,1,2,7,0
407,11214242,3,4,3,2042,7578,34558691,-118040155,1994,219000,40227,3101,97330,1,1,2,4,0
408,11215790,2,4,2,1579,7007,34560253,-118018800,1994,185000,40227,3101,97330,1,1,2,4,0
409,11218080,2,4,2,1644,52744,34581809,-117972283,1957,74999,40227,3101,97330,2,0,2,7,0
410,11218661,1,3,1,1210,54831,34582297,-117961278,1984,65512,40227,3101,97344,1,1,2,7,0
411,11219331,2,4,2,2568,229813,34578074,-117866146,1972,154568,40227,3101,97344,1,0,7,7,0
412,11219421,2,3,2,1134,39410,34585295,-117855601,1984,126000,40227,3101,97344,1,1,2,7,0
413,11219444,2,3,2,1402,39508,34586553,-117848885,1986,114708,40227,3101,97344,1,1,2,7,0
414,11225404,2,3,2,1571,39941,34563942,-117939312,1956,81337,29189,3101,97323,1,0,7,7,0
415,11226431,2,4,2,1771,40997,34564320,-117958324,1989,193795,29189,3101,97323,1,1,20,7,0
416,11226531,2,4,2,1771,42590,34559515,-117954707,1989,136159,29189,3101,97323,1,1,2,7,0
417,11226699,2,3,2,1862,62798,34553348,-117964885,1992,161731,29189,3101,97323,1,1,2,7,0
418,11227707,2,3,2,1664,21049,34556638,-117960907,1991,148567,29189,3101,97323,1,1,2,7,0
419,11227776,2,4,2,1972,39592,34539790,-117972788,1980,151633,29189,3101,97323,1,1,2,7,0
420,11227921,2,2,2,1080,40055,34536185,-117960947,2000,134377,29189,3101,97323,1,1,2,7,0
421,11228340,1,3,1,912,18027,34530720,-117967825,1959,90963,29189,3101,97323,1,0,7,7,0
422,11228363,2,4,2,1508,38538,34528915,-117968815,1959,101018,29189,3101,97323,1,1,2,7,0
423,11230147,2,3,2,1383,11295,34531809,-117983030,1986,110618,29189,3101,97323,1,1,2,7,0
424,11230358,1,3,1,1475,29044,34518081,-117982191,1955,65631,29189,3101,97323,1,0,2,7,0
425,11230494,2,3,2,1302,10308,34520002,-117991340,1988,148082,29189,3101,97323,1,1,2,7,0
426,11230742,2,3,2,1008,8029,34526287,-117997981,1958,146304,29189,3101,97323,1,0,7,7,0
427,11230811,2,3,2,1240,8123,34524853,-117996186,1986,125478,29189,3101,97323,1,1,2,7,0
428,11231463,2,3,2,2145,149040,34529144,-118030037,1965,307287,40227,3101,97330,1,0,2,7,0
429,11231630,2,3,2,1127,4975,34551901,-118039572,1988,169000,40227,3101,97330,1,1,2,4,0
430,11231753,2,3,2,1327,5054,34551233,-118036244,1989,182000,40227,3101,97330,1,1,2,4,0
431,11231853,2,3,2,1127,4899,34550598,-118034449,1990,170000,40227,3101,97330,1,1,2,4,0
432,11231930,2,3,2,1327,4904,34550610,-118031227,1990,100260,40227,3101,97330,1,1,2,4,0
433,11232326,2,3,2,1478,5671,34553531,-118031643,1996,130051,40227,3101,97330,1,1,2,4,0
434,11232572,2,3,2,1366,6661,34553825,-118028035,1992,133523,40227,3101,97330,1,1,2,4,0
435,11233833,3,4,3,2581,7652,34548111,-118072716,1991,272000,40227,3101,97328,1,1,2,4,1
436,11233971,2,4,2,1451,5249,34556599,-118069300,1983,99283,40227,3101,97328,1,1,2,7,0
437,11233994,2,4,2,1451,4655,34556391,-118070764,1983,184000,40227,3101,97328,1,1,2,7,0
438,11234294,2,4,2,1742,9499,34554393,-118065044,1988,198895,40227,3101,97328,1,1,2,4,0
439,11234517,2,3,2,1274,7464,34556395,-118068332,1985,140658,40227,3101,97328,1,1,2,7,0
440,11234663,2,4,2,1521,7126,34557176,-118074201,1985,211000,40227,3101,97328,1,1,2,7,1
441,11234763,2,4,2,1385,9345,34553713,-118071108,1987,156708,40227,3101,97328,1,1,2,7,0
442,11235070,2,2,2,876,6937,34553618,-118076143,1989,133000,40227,3101,97328,1,1,2,7,0
443,11235393,3,4,3,2196,7619,34544848,-118074813,1990,182284,40227,3101,97328,1,1,2,4,0
444,11235923,2,3,2,1264,7491,34543353,-118061697,1991,134251,40227,3101,97328,1,1,2,4,0
445,11236092,3,3,3,2581,7672,34545320,-118066630,1993,265000,40227,3101,97328,1,1,2,4,0
446,11236192,3,3,3,2270,7101,34554918,-118061077,2001,248000,40227,3101,97328,1,1,2,4,0
447,11236561,2,3,2,1837,7187,34555571,-118056403,1993,222000,40227,3101,97330,1,1,2,4,0
448,11236776,3,6,3,2592,7013,34546227,-118052765,1998,254995,40227,3101,97330,1,1,2,4,0
449,11237840,3,4,3,2131,108802,34538346,-118108910,1978,212146,40227,3101,97328,1,1,2,7,0
450,11238268,2,4,2,1707,6096,34547771,-118081332,1980,107143,40227,3101,97328,1,1,2,4,0
451,11238491,3,3,3,1805,7112,34551514,-118081436,1981,97337,40227,3101,97328,1,1,2,4,0
452,11238929,3,3,3,2036,9793,34556733,-118086598,1987,146078,40227,3101,97328,1,1,2,4,0
453,11239275,2,3,2,1812,6664,34554849,-118096933,1990,156763,40227,3101,97328,1,1,2,4,0
454,11239398,3,4,3,1901,8067,34555495,-118094630,1989,153690,40227,3101,97328,1,1,2,4,0
455,11239521,2,3,2,1403,6128,34552181,-118095564,1994,167413,40227,3101,97328,1,1,2,4,0
456,11239644,3,4,3,1861,7490,34551360,-118095249,1994,239000,40227,3101,97328,1,1,2,4,1
457,11240448,3,4,3,3237,54378,34548160,-118139044,1981,287327,40227,3101,97329,1,0,2,4,0
458,11242083,2,3,2,2364,111499,34496377,-118143391,1986,245111,16677,3101,97298,1,1,2,4,0
459,11242128,3,3,3,1296,73476,34486910,-118155655,1981,230910,16677,3101,97298,1,1,2,7,0
460,11242188,2,3,2,1632,109464,34492078,-118139299,1983,260739,16677,3101,97298,1,0,2,4,0
462,11242592,6,4,6,4922,223142,34458822,-118158821,2003,652141,16677,3101,97298,1,1,2,1,0
463,11242803,2,2,2,1152,159345,34460547,-118174261,1982,219470,16677,3101,97298,1,1,2,7,0
464,11244352,1,2,1,1856,89972,34428864,-117884691,1988,162405,13232,3101,97331,1,1,2,7,0
465,11244771,2,2,2,1787,21621,34468699,-117845274,1964,119878,25621,3101,97324,1,1,2,4,0
466,11244974,3,3,3,2400,20481,34471455,-117843181,1979,261000,25621,3101,97324,1,1,2,4,0
467,11247826,2,3,2,1300,39402,34619693,-117848997,1989,48326,5534,3101,97318,1,1,2,7,0
468,11247864,2,3,2,1420,42420,34618820,-117851847,1988,100000,5534,3101,97318,1,1,2,7,0
469,11248024,2,3,2,1134,40518,34630494,-117847221,1985,110000,5534,3101,97318,1,1,2,7,0
470,11248602,2,3,2,1134,48953,34625820,-117839219,1984,107074,5534,3101,97318,1,1,2,7,0
471,11248907,1,2,1,825,29308,34626375,-117823372,1960,32216,5534,3101,97318,1,1,2,7,0
472,11249288,2,4,2,1384,29413,34618296,-117810241,1979,86499,5534,3101,97318,1,0,2,7,0
473,11249463,2,4,2,1384,29509,34623398,-117820243,1979,71074,5534,3101,97318,1,0,2,7,0
474,11249707,2,3,2,1493,28437,34602162,-117818992,1989,76505,40227,3101,97344,1,1,2,4,1
475,11250057,2,3,2,1488,21770,34614125,-117814062,1986,70166,40227,3101,97344,1,1,2,7,0
476,11250080,2,3,2,1294,21863,34610710,-117813303,1988,102000,40227,3101,97344,1,1,2,7,0
477,11251123,2,3,2,1320,23620,34594975,-117842066,1986,129572,40227,3101,97344,1,1,2,7,0
478,11251268,2,3,2,1134,21838,34597739,-117834490,1986,86646,40227,3101,97344,1,1,2,7,0
479,11259676,2,4,2,1596,11750,34642408,-118226804,1971,227000,5534,3101,97319,1,1,2,4,1
480,11259699,2,4,2,2014,10931,34642144,-118231004,1969,224934,5534,3101,97319,1,0,2,4,1
481,11260164,1,2,1,1239,39095,34640749,-118209712,1957,130379,5534,3101,97319,1,0,7,7,0
482,11260370,2,3,2,1536,29521,34636844,-118215182,1978,220625,5534,3101,97319,1,1,2,4,0
483,11260416,1,2,1,1405,12471,34636219,-118209553,1953,116005,5534,3101,97319,1,0,7,7,0
484,11260439,2,2,2,1672,30770,34635962,-118212327,2002,279010,5534,3101,97319,1,1,2,4,0
485,11260485,3,4,3,2718,25284,34633238,-118213799,1982,315000,5534,3101,97319,1,1,2,4,0
486,11260508,2,3,2,2284,12189,34631425,-118214393,1969,231512,5534,3101,97319,1,1,2,4,0
487,11261396,2,3,2,1422,16678,34655257,-118223402,1956,146927,5534,3101,97319,1,0,7,7,0
488,11261419,1,2,1,803,18788,34653429,-118222969,1948,91292,5534,3101,97319,1,0,7,7,0
489,11261442,2,3,2,1081,17399,34653429,-118224491,1951,85278,5534,3101,97319,1,0,2,7,0
490,11261511,3,4,3,1822,16830,34650598,-118223839,1956,86275,5534,3101,97319,1,0,7,7,0
491,11261603,2,3,2,1324,12096,34646636,-118222290,1971,124872,5534,3101,97319,1,1,2,7,0
492,11262014,2,3,2,1574,7534,34655452,-118221478,1989,147385,5534,3101,97319,1,1,2,4,0
493,11262260,2,2,2,1575,6071,34653680,-118229000,1990,161536,5534,3101,97319,1,1,2,4,0
494,11262848,3,3,3,2662,22144,34646110,-118214246,1990,418039,5534,3101,97319,1,1,2,4,0
495,11263016,2,3,2,1488,25252,34652344,-118209731,1951,125559,5534,3101,97319,1,0,7,7,0
496,11265251,2,3,2,1296,21093,34656110,-118184692,1965,128878,5534,3101,97319,1,0,7,7,0
497,11265320,2,4,2,1846,20787,34657927,-118184451,1977,90301,5534,3101,97319,1,1,2,7,0
498,11265889,4,5,4,3107,39977,34653315,-118181719,1988,454000,5534,3101,97319,1,1,2,4,0
499,11265935,2,3,2,1134,12782,34658317,-118179833,1983,188500,5534,3101,97319,1,1,2,7,0
500,11266304,3,4,3,2289,14248,34666337,-118209570,1979,174530,5534,3101,97319,1,1,2,4,0
501,11266479,2,3,2,1845,27548,34668986,-118203218,1978,154469,5534,3101,97319,1,1,2,4,0
502,11266616,1,3,1,1316,6744,34665077,-118192694,1970,92726,5534,3101,97319,1,0,7,7,0
503,11266639,1,3,1,936,6559,34662879,-118191760,1972,58746,5534,3101,97319,1,0,2,7,0
504,11266739,2,4,2,1178,6613,34663202,-118193615,1970,157330,5534,3101,97319,1,1,2,7,0
505,11267408,2,3,2,1746,9845,34670829,-118215997,1991,179305,5534,3101,97319,1,1,2,4,0
506,11267508,2,4,2,1885,9573,34670250,-118212914,1993,193655,5534,3101,97319,1,1,2,4,0
507,11267990,3,5,3,4039,109171,34639415,-118172013,1989,434001,40227,3101,97329,1,1,2,4,1
508,11268163,3,4,3,2179,49590,34645260,-118208640,1978,276188,5534,3101,97319,1,1,2,4,0
509,11268977,3,3,3,2089,6686,34661032,-118185297,1988,240715,5534,3101,97319,1,1,2,4,0
510,11269076,2,3,2,1143,297383,34664800,-118181000,1990,122000,5534,3101,97319,1,1,2,7,1
511,11269343,3,2,3,2907,22058,34673294,-118177862,1968,280697,5534,3101,97319,1,1,2,4,1
512,11269731,2,3,2,1152,6488,34663129,-118173339,1973,145000,5534,3101,97319,1,1,2,7,0
513,11269890,2,3,2,1511,6836,34667218,-118184606,1978,121073,5534,3101,97319,1,1,2,4,0
514,11269990,2,3,2,1569,8008,34665773,-118186784,1979,105582,5534,3101,97319,1,1,2,4,1
515,11270113,2,3,2,2053,9276,34662214,-118188757,1980,232678,5534,3101,97319,1,1,2,4,0
516,11270336,2,3,2,1657,9422,34666471,-118187302,1984,239695,5534,3101,97319,1,1,2,4,0
517,11270436,3,2,3,1151,263762,34672000,-118185000,1999,92898,5534,3101,97319,1,1,2,4,0
518,11270759,3,3,3,1913,6636,34663520,-118184443,1989,181296,5534,3101,97319,1,1,2,4,0
519,11270882,2,3,2,1134,6800,34669486,-118179586,1987,157380,5534,3101,97319,1,1,2,4,0
520,11270982,2,3,2,1491,7201,34661795,-118174982,1991,156659,5534,3101,97319,1,1,2,7,0
521,11271211,3,4,3,2279,6140,34668405,-118188212,1989,266000,5534,3101,97319,1,1,2,4,0
522,11271280,2,2,2,1033,7250,34668521,-118181082,1989,168000,5534,3101,97319,1,1,2,7,0
523,11275080,3,4,3,1848,6366,34710519,-118163162,1994,125000,5534,3101,97317,1,1,2,4,0
524,11275203,2,4,2,1791,5638,34711929,-118158365,2001,202200,5534,3101,97317,1,1,2,4,0
525,11275349,2,3,2,1269,6557,34706194,-118159931,1964,40950,5534,3101,97317,1,0,2,7,0
526,11275595,3,4,3,1638,9582,34718297,-118152573,1988,189500,5534,3101,97317,1,1,2,7,1
527,11276118,2,3,2,1217,5517,34713752,-118160984,1993,118072,5534,3101,97317,1,1,2,4,0
528,11276218,2,3,2,2220,5650,34713836,-118158043,2002,177211,5534,3101,97317,1,1,2,4,0
529,11276717,2,3,2,1344,6399,34715410,-118148900,1957,87090,5534,3101,97317,1,0,2,7,0
530,11276817,2,4,2,1408,6106,34713519,-118148868,1956,146000,5534,3101,97317,1,0,2,7,1
531,11276917,2,4,2,1408,6069,34711411,-118149455,1956,56985,5534,3101,97317,1,0,2,7,0
532,11277009,1,3,1,1089,6589,34708878,-118149714,1955,62429,5534,3101,97317,1,0,7,7,0
534,11277132,2,4,2,1287,5862,34711157,-118151703,1955,102028,5534,3101,97317,1,0,2,7,0
535,11277232,2,3,2,1194,6780,34709200,-118155330,1955,92981,5534,3101,97317,1,0,2,7,0
536,11277332,2,4,2,1188,6163,34707439,-118148947,1954,74998,5534,3101,97317,1,0,7,7,0
537,11277493,2,3,2,1220,6247,34706022,-118155096,1955,74998,5534,3101,97317,1,0,2,7,0
